date,open,high,low,close,adj_close,volume
2025-03-03,1275.3,1317.1,1274.85,1306.15,1279.0552,705964
2025-03-04,1302.05,1302.05,1271.1,1288,1261.2815,516071
2025-03-05,1288.9,1326.85,1288,1320.2,1292.8135,621963
2025-03-06,1330.2,1336.25,1320.15,1332.85,1305.2012,275303
2025-03-07,1339.1,1340.9,1323,1327.85,1300.3049,265595
2025-03-10,1316,1344.5,1308.9,1313.1,1285.8608,613699
2025-03-11,1310.95,1326.35,1301,1319.85,1292.4708,302563
2025-03-12,1320.45,1338.95,1311.7,1336.25,1308.5305,598766
2025-03-13,1344,1362.4,1332.25,1353.7,1325.6187,441272
2025-03-17,1364,1365.25,1339,1353.05,1324.9822,546482
2025-03-18,1353.05,1353.05,1353.05,1353.05,1324.9822,0
2025-03-19,1374.6,1374.6,1323.95,1347.3,1319.3516,838919
2025-03-20,1360.8,1388,1350.1,1377.75,1349.1698,855272
2025-03-21,1420,1420.05,1386.05,1391.6,1362.7325,1093226
2025-03-24,1400,1405.1,1385.3,1392.5,1363.6138,440777
2025-03-25,1408,1408,1360,1365.55,1337.2229,426894
2025-03-26,1375.65,1375.65,1355.75,1361.5,1333.2568,421022
2025-03-27,1368.15,1418.9,1367.5,1408.1,1378.8901,768855
2025-03-28,1417,1420.5,1390.8,1401.3,1372.2313,959532
2025-04-01,1407.95,1413.25,1387,1406.15,1376.9806,365985
2025-04-02,1414.9,1440.25,1394.85,1434.45,1404.6935,870739
2025-04-03,1434,1434.2,1413.55,1430.15,1404.399,230919
2025-04-04,1430.1,1442.25,1417.15,1427.35,1401.6493,500497
2025-04-07,1370,1412.3,1364,1403.8,1378.5234,579009
2025-04-08,1411,1438.85,1411,1425.1,1399.4399,562645
2025-04-09,1434.35,1455.95,1425.5,1451.6,1425.4628,886893
2025-04-11,1484,1484,1454.8,1476.9,1450.3073,693426
2025-04-15,1550.4,1550.8,1480.6,1501.7,1474.6606,797044
2025-04-16,1514.7,1514.7,1483.6,1503.2,1476.1337,739318
2025-04-17,1511.9,1526.5,1500.2,1517.8,1490.4708,569237
2025-04-21,1538.8,1538.8,1505,1516.7,1489.3906,528024
2025-04-22,1524.7,1560,1516.7,1557.6,1529.5542,823672
2025-04-23,1560,1585.4,1543.5,1580.4,1551.9436,1385393
2025-04-24,1585,1609.2,1556.7,1560.8,1532.6967,1320677
