date,open,high,low,close,adj_close,volume
2025-03-03,3090,3102.1001,3057.75,3082,3062.7031,516171
2025-03-04,3050,3070,3017,3048.5,3029.4128,1186136
2025-03-05,3048.5,3107.45,3035.7,3086.55,3067.2246,579883
2025-03-06,3091.2,3131.6499,3047,3121.1001,3101.5583,1399483
2025-03-07,3121.1001,3124.6001,3074.6499,3079.3501,3060.0696,1020056
2025-03-10,3080,3083,3021.1001,3026.8,3007.8486,855408
2025-03-11,3015,3055.8999,3010,3046.3999,3027.3259,576260
2025-03-12,3037.3999,3053.8,2996.05,3018.95,3000.0476,489535
2025-03-13,3019.3999,3049.5,3000.3,3010.1499,2991.3027,785215
2025-03-17,2985.05,3036.3999,2985.05,3017.3501,2998.458,632348
2025-03-18,3017.3501,3017.3501,3017.3501,3017.3501,2998.458,0
2025-03-19,3088.05,3095,3058.2,3076.3,3057.0388,730983
2025-03-20,3100,3205,3080,3193.1001,3173.1074,1542807
2025-03-21,3186.95,3190,3154.95,3162.7,3142.8977,1181974
2025-03-24,3168.2,3175.95,3075,3079.1001,3059.8213,1481216
2025-03-25,3085,3099.95,3046,3053.7,3034.5801,1174346
2025-03-26,3068.95,3077.75,3034.55,3057.5,3038.3564,1010449
2025-03-27,3047.55,3097.7,3047.55,3087.6499,3068.3176,1635143
2025-03-28,3094,3111.8,3051.05,3063.3501,3044.1699,778417
2025-04-01,3053.7,3075.7,2982,2986.95,2968.248,1068622
2025-04-02,3011,3105,2971.1499,3098.45,3079.0498,1674921
2025-04-03,3071,3151,3068,3127.55,3107.968,1115568
2025-04-04,3099,3114.8999,3050,3076.2,3056.9392,901801
2025-04-07,2925,3048,2925,3022.2,3003.2773,1378989
2025-04-08,3149.7,3227.25,3101,3122.3,3102.7507,2830156
2025-04-09,3137.8501,3188.25,3090.7,3174.1499,3154.2759,1215988
2025-04-11,3222,3242.55,3201.25,3234.8999,3214.6458,814920
2025-04-15,3270,3285,3245.1001,3273.3999,3252.9045,1121769
2025-04-16,3250,3286,3245.1001,3272.1001,3251.6128,889943
2025-04-17,3250,3334.8,3211.2,3327.5,3306.6658,1083612
2025-04-21,3314,3353.5,3290,3336.1001,3315.2122,672129
2025-04-22,3336.1001,3358.8,3320.1001,3337.3999,3316.5037,609213
2025-04-23,3357,3373.7,3315.5,3357.3,3336.2793,628656
2025-04-24,3356.8,3395,3344,3382.6001,3361.4211,901747
2025-04-25,3382.6001,3419.5,3316,3365.2,3344.1299,704325
2025-04-28,3356,3397.3999,3351,3369.1001,3348.0056,384147
2025-04-29,3375.8999,3398,3354,3378.6001,3357.446,575435
2025-04-30,3374,3409,3354.3,3379.7,3358.5391,708818
2025-05-02,3362.1001,3381.5,3324,3342,3321.0752,514587
2025-05-05,3357.7,3408.5,3307,3321.8,3301.0015,565178
2025-05-06,3321.8,3325.3,3245.5,3299.3,3278.6426,650789
2025-05-07,3280,3381,3260.2,3338.8999,3317.9944,1047443
2025-05-08,3349.8999,3412.5,3325,3369.3,3348.2041,1597339
2025-05-09,3367,3530,3354.2,3510.3,3488.3213,2863992
2025-05-12,3537.2,3585,3530.3,3562.8999,3540.592,956930
2025-05-13,3562.8999,3588.3999,3540.1001,3563.2,3540.8901,996541
2025-05-14,3555,3610,3550,3587.6001,3565.1375,588159
2025-05-15,3597,3665,3553.8999,3636.8,3614.0295,1227751
2025-05-16,3654,3655.8999,3613.3999,3633.7,3610.9487,525064
2025-05-19,3617,3649.5,3611.3999,3617.7,3595.0488,376760
2025-05-20,3617.7,3620,3575.1001,3580.6001,3558.1812,811416
2025-05-21,3570,3623.1001,3567.3,3580.5,3558.0818,415016
2025-05-22,3565,3575,3516.1001,3541,3518.8291,709846
2025-05-23,3531,3606.3,3523,3579.7,3557.2866,416717
2025-05-26,3576,3640,3570.3999,3610.3,3587.6953,525514
2025-05-27,3615,3639,3562.2,3589.3999,3566.926,1019733
2025-05-28,3595,3601.6001,3545,3574.7,3552.3179,449324
2025-05-29,3580,3600,3560.1001,3588.3,3565.833,513095
2025-05-30,3580,3605,3542.1001,3555,3532.7415,962944
2025-06-02,3525.1001,3542,3475.8999,3525.5,3503.4263,726392
2025-06-03,3525.5,3580,3503.5,3519.8,3497.762,676943
2025-06-04,3506.1001,3519.8,3486,3499.8,3477.8872,410354
2025-06-05,3498.7,3535,3474.2,3504,3482.0608,608651
2025-06-06,3524,3570.8999,3486.2,3559.8999,3537.6108,602422
2025-06-09,3564.8,3580,3521.2,3533.8999,3511.7734,540262
2025-06-10,3545,3545,3506.1001,3524.2,3502.1343,561695
2025-06-11,3525,3549,3505,3541.6001,3519.4255,505077
2025-06-12,3548,3559.8,3445.5,3452.7,3431.082,811822
2025-06-13,3409.7,3440.8,3383,3421.8999,3400.4746,821750
2025-06-16,3411,3453.7,3396.2,3438.1001,3416.5735,534665
2025-06-17,3428,3437.6001,3395.3999,3405.7,3384.3762,1000345
2025-06-18,3406,3480,3390,3467.8,3446.0876,972739
2025-06-19,3478.8,3521.6001,3467.8,3505.3999,3483.4519,1022566
2025-06-20,3500,3545,3489,3519,3496.967,2941214
2025-06-23,3480.2,3528.5,3473,3505.7,3483.7502,643325
2025-06-24,3523.1001,3567,3506.1001,3526,3503.9231,968797
2025-06-25,3550,3665,3550,3652.2,3629.3328,2697912
2025-06-26,3655,3700.5,3644,3694.7,3671.5667,1620497
2025-06-27,3700,3709.1001,3659.5,3666.2,3643.2454,601285
2025-06-30,3666.2,3698.5,3652,3690.2,3667.095,921775
